id,path
10342,108 114 58 42 42 42 58 42 12
2995,57 16 17 7 8 9 215 60 23 12
10310,6 2 2 3 4 42 184 31
14222,169 154 36 89 29 146 5
18099,155 2 129 73 2 129 82 13
18214,142 3 42 58 42 42 42 42 4 59
6506,142 3 42 58 42 42 42 12
11942,6 45 2 50 2 129 73 2 49 5
13139,6 45 2 3 4 42 42 205
3224,175 2 50 2 18 55 36 86 88 13
4866,48 154 36 89 29 146 171
3938,6 45 2 3 4 42 42 210
11165,6 45 2 3 4 42 42 207
3670,120 121 81 2 2 3 42 42 51
10566,22 2 2 3 42 42 42 42 42 51
20111,70 71 58 42 58 42 4 5
20804,57 154 36 89 29 30 58 42 42 12
22472,36 86 87 36 86 88 13
7422,48 154 36 89 29 146 152
3845,22 2 3 4 42 42 147 148
2559,196 2 18 2 3 42 4 5
16649,32 2 2 2 49 42 58 42 42 12
6114,22 2 2 2 2 50 2 3 51
5955,22 2 2 2 2 2 3 42 42 12
11012,64 105 42 4 42 184 42 42 205
19354,6 2 2 2 112 113 93 20
14189,57 114 29 170 20 21
8792,6 14 15 280 36 89 29 30 20 21
9050,138 2 2 18 55 36 89 29 99 5
7420,145 2 18 79 36 86 88 13
15048,175 158 159 42 42 42 42 59
19564,57 50 2 49 42 66 106 42 4 5
952,22 2 49 42 104
15306,6 112 113 109 36 89 29 234 230 13
14845,209 2 2 2 49 42 42 210
16905,41 82 106 42 42 42 42 104
15606,65 73 2 197 42 66 106 60 23 12
15540,24 82 106 42 42 12
14472,24 25 26 27 28 29 99 29 99 100
18601,217 2 129 82 106 42 23 12
9397,24 73 105 42 42 42 104
20418,2 2 3 42 12
19435,57 50 2 50 2 157 158 148
12897,48 50 2 185 2 129 82 47
6921,57 2 2 3 205
8332,22 2 2 2 197 42 5
203,1 2 2 3 4 59
12762,41 18 154 36 89 29 146 58 42 52
12796,145 129 82 106 42 42 5
14235,41 103 42 184 26 27 28 29 99 59
2264,141 2 2 2 2 2 18 19 20 21
4976,175 2 2 112 113 109 36 86 88 13
20678,208 2 2 2 2 18 19 20
3396,6 2 2 2 2 3 42 42 4 59
1787,6 45 2 3 4 42 42 12
11263,6 112 113 109 36 89 29 102 94 47
18113,6 2 2 129 82 106 42 58 42 51
20101,22 2 2 2 2 2 3 42 42 51
3935,32 2 2 2 2 18 2 3 143
13860,64 129 82 106 42 77 135
18677,209 2 2 2 18 3 148
3017,155 156 2 50 2 129 73 2 49 5
5044,6 45 2 3 4 42 42 5
11569,41 49 42 42 5
8449,6 2 112 113 109 36 89 29 146 52
14037,212 3 42 42 42 12
2553,1 2 2 3 4 47
12825,120 121 81 2 2 3 42 42 104
19316,57 96 36 89 29 83 20
17832,175 158 159 42 42 42 42 104
13068,24 25 26 27 28 29 99 29 99 59
11623,22 2 2 3 42 42 4 5
19364,64 3 42 42 42 147 153
4494,22 2 49 42 51
17753,22 2 2 129 82 106 42 42 210
4573,6 45 2 3 4 42 42 51
16405,41 82 106 42 42 42 42 59
17683,155 2 2 2 103 42 42 153
5273,24 82 106 42 42 51
15283,22 2 2 3 42 42 4 47
15959,41 82 106 42 42 42 42 51
4472,6 2 18 55 36 89 29 90 13
3032,41 49 42 42 12
15262,163 2 2 3 42 42 23 12
12194,41 73 112 154 36 89 29 30 20 21
14254,41 103 42 184 26 27 28 29 99 100
10619,41 73 105 42 42 12
10777,145 129 73 2 49 42 200
1788,64 154 36 86 87 36 89 29 90 13
17488,54 55 36 89 29 83 84
12298,41 49 42 42 42 77 97 98
14354,24 25 26 27 28 29 99 29 99 151
22330,175 156 15 203 2 18 19 20 5
14169,22 2 2 3 42 42 42 42 42 153
14604,57 2 3 4 42 51
1326,145 129 82 106 42 42 12
18277,6 2 112 113 109 36 89 29 146 12
167,53 54 79 36 37 38 56 25 13
22425,6 45 2 3 4 42 42 31
15264,64 74 42 77 176
1908,155 2 2 49 42 58 42 77 97 98
7214,64 154 36 86 87 36 89 29 90 31
3481,48 114 58 42 42 42 42 42 12
18862,41 50 2 2 197 42 42 42 12
4189,41 49 42 42 51
2463,80 81 2 2 18 96 36 86 88 13
19615,24 201 26 27 28 29 83 58 42 199
1883,22 2 49 42 12
18506,120 121 81 2 2 3 42 42 148
19380,145 129 82 106 42 42 59
856,142 2 2 2 18 19 20 21
3715,145 129 82 106 42 42 51
18400,22 2 50 2 2 3 4 42 66 13
6168,155 156 2 18 71 20 21
7036,65 73 105 42 42 23 12
3442,22 2 2 3 42 42 4 59
3358,57 96 36 89 29 83 84
21823,57 54 55 36 89 29 181 21
4647,41 73 105 42 42 51
11672,6 45 2 3 4 42 42 59
12772,48 154 36 89 29 146 21
19643,2 18 19 20 149
17807,32 2 2 2 50 2 2 197 42 148
4437,6 2 18 55 36 89 29 90 31
11499,41 49 42 42 59
9878,217 2 2 18 114 29 90 31
12494,145 129 82 106 42 42 104
1019,145 129 73 105 42 58 42 12
21620,118 2 2 18 2 3 42 12
19525,48 50 2 2 2 3 42 42 4 59
21836,6 174 58 42 42 104
18121,22 2 2 129 82 106 42 42 12
3230,48 154 36 89 29 146 5
17966,32 2 2 2 2 18 2 3 51
3872,155 156 2 49 5
13700,22 2 3 42 66 106 42 4 5
17801,22 2 2 2 197 42 148
528,41 49 42 42 104
18317,54 55 36 89 29 102 94 95 52
13983,248 2 50 2 2 18 19 20 21
14503,32 2 2 3 42 42 42 4 59
10137,22 2 3 42 42 42 59
15154,6 45 46 128 42 210
16240,120 121 81 2 50 2 2 2 3 51
14256,36 301 36 89 29 31
8044,138 2 2 2 3 132
18397,22 2 50 2 2 3 4 42 66 31
20445,208 3 12
7307,57 2 2 112 206 95 42 42 51
22016,64 105 42 4 42 184 42 42 51
9277,32 2 49 42 66 47
4289,22 2 2 129 82 106 42 42 51
16250,64 74 42 42 58 42 77 97 98
20917,57 2 2 3 132
21539,217 2 112 113 93 20
8862,155 156 2 129 82 106 42 42 23 12
14687,6 45 2 7 8 9 69 60 23 12
15450,6 2 49 42 66 106 42 42 210
19989,6 45 46 128 42 199
5616,22 2 3 42 42 42 104
15820,6 45 46 128 42 205
6460,54 55 36 89 29 102 94 95 12
16644,155 2 2 49 42 58 42 42 12
10594,57 2 2 3 125
12555,145 128 42 147 153
17819,6 105 42 66 106 42 4 42 42 12
7180,6 2 18 2 2 129 82 106 42 132
8952,6 45 46 128 42 200
9036,32 2 49 42 66 31
19579,41 49 42 66 106 42 42 42 42 104
19076,6 2 3 42 42 42 4 42 51
22442,22 2 2 2 197 42 143
5860,32 2 2 3 42 42 42 4 5
13758,6 2 18 55 36 37 110 28 29 31
13952,145 129 82 106 42 42 119
21902,22 2 2 2 197 42 117
970,41 73 105 42 42 104
19278,57 2 2 3 117
6855,85 2 18 55 36 89 29 30 20 21
20451,208 3 42
5277,220 127 2 18 19 20 21
9829,6 203 2 50 2 18 19 20 21
6227,208 2 112 113 109 36 89 29 146 59
2912,155 156 2 49 47
322,54 55 36 89 29 90 31
20338,183 2 50 2 112 113 93 20
10127,22 2 3 42 42 42 5
19605,163 2 3 42 42 42 42 42 42 12
7680,57 96 36 86 87 36 37 38 39 40
3440,6 2 3 42 42 42 4 42 12
7594,41 49 42 42 148
16390,6 2 18 2 2 2 3 42 23 12
4874,64 105 42 4 42 184 42 42 12
418,54 55 36 89 29 90 13
751,22 2 3 42 42 42 12
5325,168 3 42 4 42 4 42 148
22221,191 2 2 18 114 29 90 31
8547,65 185 2 50 2 2 18 19 20 21
15916,145 129 82 106 42 42 153
8501,145 128 42 147 148
18305,6 2 112 113 109 36 89 29 146 152
1163,145 129 73 2 129 82 106 125
22348,6 2 18 55 36 89 29 83 84
7418,208 2 112 113 109 36 89 29 146 21
17509,145 129 82 106 42 42 148
5162,108 114 58 42 42 4 42 12
19003,6 14 15 203 2 49 42 10 11 12
15611,80 81 2 129 73 2 157 158 148
15909,6 45 2 2 2 2 129 82 13
6740,22 2 3 42 66 106 42 4 59
244,1 2 2 3 4 5
11143,41 49 42 42 153
742,138 3 42 77 78
3857,145 129 82 106 42 42 137
8350,162 2 18 154 36 89 29 30 20 21
19405,32 2 2 2 2 3 4 42 184 13
13894,57 96 36 86 87 36 37 38 39 12
9361,6 45 46 129 82 106 42 23 12
12984,57 2 2 50 2 3 42 12
7646,57 96 36 86 87 36 37 38 39 13
12671,209 2 18 2 2 2 3 42 42 12
20837,168 2 112 113 109 36 89 29 146 59
